1014;1013;1014;1013;1012;1012;1013;1011;1012;1012;1014;1013;1014;1013;1012;1012;1013;1011;1012;1012;1014;1013;1014;1013;1012;1012;1013;1011;1012;1012;1013;1015;1012;1015;1013;1014;1013;1014;1014;1013;1013;1015;1012;1015;1013;1014;1013;1014;1014;1013;1013;1015;1012;1015;1013;1014;1013;1014;1014;1013;764;764;763;763;765;764;764;766;763;764;764;764;763;763;765;764;764;766;763;764;778;765;765;778;764;764;778;778;763;777;778;765;765;778;764;764;778;778;763;777;769;770;771;770;769;769;769;770;771;769;769;770;771;770;769;769;769;770;771;769;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;766;764;766;767;764;764;766;765;765;765;ParticleSystemPerformanceTests.Evaluate_MinMaxGradient_TwoGradients;3
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;MemoryManagerPerformance.ThreadedStackAllocations_MallocFree;0
2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;ThreadSpecificValuePerformance.ArrayWithThreadID_SetInt;0
161;161;160;162;160;159;160;160;158;160;161;161;161;161;161;161;161;161;160;160;159;161;161;160;161;163;160;161;160;161;161;162;161;159;162;163;161;161;160;161;161;159;160;160;160;161;160;160;160;161;162;161;162;161;161;161;164;160;162;160;161;160;162;161;161;162;162;161;160;162;160;162;161;161;160;161;162;162;161;160;160;161;161;163;161;161;162;172;160;161;162;161;160;163;162;171;161;161;161;162;160;159;161;159;161;162;160;162;161;160;160;159;160;158;161;160;162;161;160;159;162;161;162;161;160;162;163;162;161;162;161;161;160;160;160;162;161;161;161;161;162;160;161;161;162;161;162;161;160;161;162;162;162;159;161;161;160;162;162;161;173;159;162;160;162;161;161;162;162;162;164;161;161;160;161;162;162;161;160;162;163;161;161;160;162;161;161;160;163;161;161;160;166;161;160;162;162;161;161;161;MemoryBandwidthPerformance.test_U32_copy_100MB;0
3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;7;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;MemoryManagerPerformance.StackAllocations_kMemTempJobAlloc;0
148;147;147;147;147;147;147;146;147;147;147;147;147;147;147;147;147;147;147;147;148;146;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;147;148;147;146;147;147;147;147;146;147;147;148;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;148;148;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;147;148;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;147;148;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;147;147;147;147;0;0;0;0;0;0;0;0;0;0;147;147;147;147;147;147;148;147;147;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ShaderProgramPerformanceTests.FindBestMatchingShaderKeywordSet_50kVariants;1
484;502;487;485;502;486;487;485;485;484;484;502;487;485;502;486;487;485;485;484;484;502;487;485;502;486;487;485;485;484;485;484;485;487;486;502;486;502;502;486;485;484;485;487;486;502;486;502;502;486;485;484;485;487;486;502;486;502;502;486;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;388;389;391;390;388;389;391;389;392;391;389;389;391;390;388;389;391;389;392;391;389;388;388;388;388;388;388;389;389;389;388;388;388;388;388;388;388;389;389;389;388;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;392;390;390;390;392;390;390;390;391;391;391;ParticleSystemPerformanceTests.Evaluate_MinMaxGradient_Gradient;3
52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;53;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;HashFunctionsPerformanceTests.Hash32_4KB_xxHash32_Perf;0
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;2;1;1;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;1;2;1;1;2;1;1;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;ThreadSpecificValuePerformance.GlobalVar_SetInt;1
185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;184;185;185;185;185;185;185;185;185;185;184;185;185;186;185;185;185;185;186;185;186;186;186;186;185;185;185;185;186;185;186;186;186;185;186;185;185;185;185;185;185;185;185;185;186;185;185;185;185;185;185;185;185;185;185;185;185;186;185;187;185;185;185;185;185;185;185;186;185;187;185;185;185;187;186;185;185;185;185;185;185;185;185;187;186;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;185;HashFunctionsPerformanceTests.Hash64_4KB_Generic_ComputeHash64_Perf;0
194;196;194;195;194;194;195;196;194;194;194;194;194;195;194;194;194;194;194;194;194;194;194;193;194;194;194;194;195;193;200;200;201;201;201;201;201;201;201;200;195;194;195;194;195;195;195;195;194;194;195;196;196;196;195;196;196;195;196;195;200;200;201;200;201;201;200;200;200;200;202;202;202;203;202;202;204;203;203;203;197;197;197;197;197;199;197;197;200;198;196;197;196;196;196;196;196;197;198;196;194;194;195;196;194;195;196;196;194;195;199;200;199;199;199;198;199;200;199;199;201;198;199;198;198;198;200;198;198;200;198;200;201;199;200;201;201;199;198;198;193;193;193;194;193;195;194;193;193;193;193;193;193;193;193;195;192;192;193;193;203;204;203;206;203;203;203;204;203;203;193;193;193;196;196;194;197;193;193;193;205;205;207;205;206;205;205;205;206;206;197;198;197;197;197;198;197;197;197;197;ShaderProgramPerformanceTests.KeywordHashLookupPerf_100Variants;0
12;12;12;11;11;11;12;12;11;12;13;13;13;13;13;13;12;13;13;13;14;13;13;14;14;14;13;13;14;14;10;12;9;10;9;10;10;9;9;10;11;11;11;12;12;11;11;11;12;11;13;13;12;13;12;12;12;13;13;13;9;9;9;9;10;10;10;10;9;9;11;12;11;11;12;12;11;11;11;12;11;9;12;9;11;9;13;12;9;12;12;12;11;12;12;11;12;11;12;11;10;10;9;10;9;9;10;10;11;9;14;14;14;14;16;14;14;14;14;14;11;11;11;11;11;12;11;11;11;11;12;12;12;12;12;12;12;11;12;11;11;10;11;10;11;11;11;11;11;11;11;12;12;12;12;12;12;12;12;12;9;9;10;10;10;10;9;9;10;10;11;11;11;11;11;11;11;12;12;12;12;13;12;12;13;13;13;13;12;12;10;10;10;9;10;9;10;10;10;10;QueryGameObjectComponentPerformanceTests.QueryCollider_FromObjectsWith_8_to_16_MeshRenderers;1
49;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;48;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;Array_PushBack_Vector3f_16KB_Performance.dynamic_hand_optimized_ptr;0
124;127;126;126;127;124;128;128;125;123;130;126;127;120;129;126;124;124;123;125;127;127;124;124;124;129;128;129;126;125;128;123;125;126;127;127;122;130;128;124;127;128;127;129;122;123;127;123;130;127;125;126;128;127;125;123;125;123;124;125;131;124;127;120;127;126;125;123;126;124;124;122;130;126;129;123;125;124;122;123;123;126;126;126;123;126;126;129;126;128;124;133;125;125;126;128;126;124;131;129;119;128;122;128;127;125;124;125;125;121;124;126;126;121;124;124;129;129;132;127;126;125;122;127;128;132;126;124;123;122;128;127;126;129;127;125;122;130;126;127;126;127;124;120;125;123;127;128;127;128;129;123;131;124;127;128;127;128;125;130;126;128;130;128;126;131;125;126;121;122;123;129;126;128;126;124;129;130;127;133;122;131;132;125;122;129;127;132;130;124;129;130;127;127;123;125;129;126;123;123;Array_PushBack_Vector3f_16KB_Performance.dynamic_hand_optimized_index;0
1729;1744;1729;1732;1734;1738;1750;1752;1726;1724;1751;1758;1749;1760;1755;1752;1757;1753;1754;1753;1743;1751;1750;1748;1744;1748;1744;1744;1745;1742;1811;1813;1797;1815;1791;1812;1785;1790;1799;1801;1770;1778;1769;1780;1769;1772;1779;1768;1772;1768;1767;1767;1776;1765;1771;1768;1766;1766;1771;1766;1801;1797;1799;1807;1803;1806;1803;1801;1808;1802;1814;1831;1825;1815;1823;1827;1822;1825;1819;1829;1794;1770;1762;1772;1768;1770;1772;1766;1791;1772;1785;1795;1791;1785;1784;1782;1784;1796;1779;1783;1764;1762;1768;1767;1765;1766;1769;1765;1767;1772;1763;1762;1784;1768;1765;1775;1762;1772;1762;1776;1803;1793;1791;1802;1802;1794;1792;1789;1796;1792;1784;1791;1789;1783;1780;1788;1785;1796;1785;1784;1741;1741;1742;1751;1730;1742;1740;1746;1750;1750;1733;1733;1733;1739;1746;1728;1734;1730;1732;1743;1840;1849;1831;1847;1835;1823;1832;1833;1843;1834;1748;1736;1738;1742;1745;1737;1735;1740;1743;1740;1871;1876;1875;1874;1875;1873;1867;1880;1872;1877;1763;1780;1766;1758;1769;1774;1755;1764;1769;1769;ShaderProgramPerformanceTests.KeywordHashLookupPerf_NotManyKeywords_10Variants;0
19;19;20;19;18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;19;19;19;20;20;20;20;19;20;21;20;21;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;21;20;19;19;20;20;20;20;20;19;19;19;19;19;19;19;19;19;19;20;20;20;20;19;20;20;20;19;19;19;19;19;19;19;20;19;19;19;19;20;21;20;19;20;19;20;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;20;20;21;19;19;19;19;19;19;19;19;19;19;19;19;20;19;19;19;20;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;22;19;19;19;20;19;19;19;20;19;19;19;19;19;19;19;19;19;19;19;20;20;19;19;19;20;19;19;19;19;21;20;19;20;19;19;19;21;21;MemoryBandwidthPerformance.test_simd_copy_16KB;0
31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;62;61;61;62;62;61;62;62;61;61;31;30;31;31;31;31;31;31;31;30;30;31;31;31;31;31;31;31;31;31;62;62;62;62;62;62;62;62;62;62;31;31;31;31;30;31;31;31;31;31;61;61;62;62;61;63;61;62;62;61;31;31;31;31;31;31;31;31;31;31;63;61;61;62;61;63;62;62;62;62;32;31;32;32;31;32;32;32;32;32;62;62;62;62;62;62;62;62;63;62;32;31;32;31;32;31;31;31;32;32;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;30;30;31;31;30;30;30;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;30;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;MeshSkinningPerformanceTests.Generic_1Bone_Pos;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;ThreadSpecificValuePerformance.GlobalVar_GetInt_MT;0
159;159;159;161;161;160;159;160;160;159;159;159;159;159;161;161;158;162;161;161;159;161;159;159;162;161;159;159;161;160;162;161;161;158;160;159;162;160;161;160;161;160;160;159;159;158;159;158;160;159;158;161;159;161;161;161;160;159;161;161;161;159;160;161;161;160;159;160;159;162;160;161;161;161;160;161;160;160;161;161;161;159;159;159;159;161;159;159;161;161;161;158;160;163;158;159;161;158;161;158;159;161;161;161;158;159;160;161;160;159;161;161;161;160;161;159;160;159;159;161;161;160;161;161;159;160;160;161;160;160;161;159;161;159;159;160;159;161;161;161;161;161;159;159;160;161;161;161;160;159;161;162;159;161;161;159;161;161;161;161;162;162;159;161;159;159;159;159;161;159;159;159;159;161;161;161;161;159;161;159;161;160;161;159;159;161;160;159;161;162;159;160;161;161;159;160;159;159;161;161;MemoryBandwidthPerformance.test_Vector3f_copy_100MB;0
143;143;143;143;143;143;143;143;143;143;142;143;143;142;143;143;143;143;143;143;143;143;143;143;143;143;143;143;144;143;208;208;208;208;208;208;208;209;208;208;145;144;144;145;144;144;144;145;147;147;143;143;143;143;143;143;142;143;143;143;208;208;208;208;208;208;208;209;208;209;144;146;144;144;145;144;144;144;145;145;208;208;208;208;208;208;208;208;208;208;142;142;143;143;143;143;143;144;143;144;208;209;208;208;208;208;208;208;208;208;145;144;147;145;144;146;145;145;145;145;208;209;208;208;208;208;210;208;208;208;142;143;143;143;143;143;143;143;143;143;144;145;144;144;145;145;144;145;145;144;143;143;143;143;142;143;145;142;143;143;143;143;143;144;143;143;142;143;143;143;143;145;144;143;143;142;143;143;143;143;145;144;145;144;144;145;144;144;144;144;144;144;144;143;145;143;144;144;143;143;MeshSkinningPerformanceTests.Generic_4Bone_Pos;1
11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;12;11;11;11;11;11;11;11;11;11;11;11;11;ConstructorUtilityPerformance.Custom_Init_Function_1GB;0
19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;19;19;18;20;18;18;18;18;18;18;18;18;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;18;18;18;18;18;18;18;18;18;18;18;18;18;20;20;20;20;20;18;18;19;19;19;18;18;18;18;18;18;18;19;18;18;18;18;18;19;18;18;18;18;18;18;18;18;18;18;18;18;18;19;19;19;19;19;20;19;19;20;19;19;19;18;20;18;18;18;18;19;18;19;20;19;20;20;20;19;19;20;20;19;19;18;18;18;18;18;18;19;18;19;19;19;19;19;19;19;19;19;19;18;19;18;18;19;18;18;19;19;18;19;19;19;19;19;19;19;19;19;19;18;19;18;18;18;18;18;19;19;18;19;18;20;19;19;20;19;19;18;18;MemoryBandwidthPerformance.test_simd_copy_restrict_16KB;0
9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;10;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;6;5;5;6;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;9;9;9;9;9;9;9;9;9;9;5;5;5;5;5;5;5;5;5;5;6;6;5;5;7;6;6;5;5;5;5;5;6;5;5;5;5;5;5;5;WordPerformanceTests.ReplaceString_ReplaceSingleChar;1
485;485;484;484;484;485;484;485;482;485;482;483;483;482;483;483;483;482;482;483;481;482;482;482;483;482;482;482;482;481;482;491;484;481;481;483;482;482;484;482;480;483;481;482;480;479;480;480;480;480;480;478;480;479;479;480;480;478;479;480;481;479;483;481;483;494;483;481;482;484;485;478;478;476;478;486;484;479;477;484;483;480;497;482;483;483;487;484;482;486;480;479;479;479;478;479;479;479;478;480;481;481;476;479;480;480;481;478;476;477;482;483;482;482;481;482;481;481;482;484;487;476;478;482;475;473;478;477;481;478;479;479;479;480;479;480;479;480;479;480;477;482;476;476;477;476;476;480;478;481;476;476;476;476;476;474;477;476;487;477;483;482;477;483;482;487;484;484;483;484;481;479;480;478;480;479;478;479;479;480;488;477;476;478;480;485;478;480;477;476;480;480;491;484;482;482;481;482;485;485;Array_PushBack_U32_16KB_PerformanceTests.vector_push_back;0
304;304;304;304;305;305;304;305;306;304;304;304;304;304;305;305;304;305;306;304;304;304;304;304;305;305;304;305;306;304;304;304;306;304;305;304;304;304;305;304;304;304;306;304;305;304;304;304;305;304;304;304;306;304;305;304;304;304;305;304;315;314;314;315;315;315;314;314;317;315;315;314;314;315;315;315;314;314;317;315;302;310;308;308;311;311;307;302;310;307;302;310;308;308;311;311;307;302;310;307;302;301;302;302;303;301;301;302;301;301;302;301;302;302;303;301;301;302;301;301;306;306;306;306;307;306;306;306;306;307;306;306;306;306;307;306;306;306;306;307;317;317;312;317;316;317;318;311;317;317;317;317;312;317;316;317;318;311;317;317;308;309;308;308;308;308;308;308;308;308;308;309;308;308;308;308;308;308;308;308;304;304;304;304;304;305;304;304;304;304;308;308;308;309;308;308;307;309;308;308;StringBuilderPerformanceTests.append_WithFloat;0
16;16;16;15;17;16;17;16;17;17;16;17;16;17;16;16;16;16;16;16;15;16;17;16;17;16;17;16;16;17;17;16;16;16;17;17;16;16;16;16;16;16;17;17;17;16;16;18;16;16;16;16;16;17;18;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;17;16;17;17;16;17;18;17;17;17;17;17;17;16;18;16;16;16;16;17;17;16;17;17;17;16;17;17;18;17;17;17;16;16;16;16;16;17;16;15;17;17;16;16;16;16;16;16;16;17;16;16;17;16;16;17;17;16;16;16;16;16;17;17;17;19;16;17;17;17;16;16;16;16;16;17;16;17;17;16;16;17;16;16;15;16;16;17;16;16;16;16;18;15;17;17;17;15;16;17;16;16;16;17;16;16;17;16;17;16;17;17;16;17;16;16;17;17;16;16;17;17;MemoryManagerPerformance.ThreadedStackAllocations_kMemTempOverflow;1
43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;44;44;43;43;43;43;44;44;44;43;44;44;43;43;43;43;44;44;44;44;43;43;43;43;44;43;43;43;43;44;43;43;43;43;44;43;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;43;43;44;43;43;43;43;43;44;43;43;43;43;43;44;43;43;43;44;43;43;43;43;43;44;43;43;43;44;43;43;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;44;43;43;43;43;43;43;43;43;43;44;44;HashFunctionsPerformanceTests.Hash64_27B_Generic_ComputeHash64_Perf;0
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;ThreadSpecificValuePerformance.PlatformThreadSpecificValue_SetInt;0
11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;ConstructorUtilityPerformance.FloatAssignValueLoop_1GB;0
2;2;2;2;3;2;2;3;3;2;3;2;2;2;3;2;3;2;2;2;2;3;2;2;2;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;2;3;3;3;2;2;2;2;2;2;2;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;2;3;2;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;2;2;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;QueryGameObjectComponentPerformanceTests.QueryCollider_FromObjectsWith_Only_1_BoxCollider;1
59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;58;59;59;59;59;62;59;59;59;59;59;59;59;59;59;59;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;60;59;59;59;59;59;59;59;59;59;59;59;59;58;59;59;60;59;58;59;59;59;59;59;59;59;59;59;59;59;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;60;59;59;59;59;59;59;59;59;59;58;59;59;59;59;59;59;58;59;59;59;59;59;59;59;59;59;59;59;59;63;59;59;59;59;59;59;59;59;59;58;60;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;MeshSkinningPerformanceTests.MathLib_4Bone_PosNormal;0
